NodeKey,Value,DataType,Size,Quality,SourceTimeStamp,ServerTimeStamp,NodeKey:1,NodeId
4,65533,3,1,192,2024-02-07 17:02:11.042,2024-02-07 17:02:11.042,4,Device1.ServoMonitor_Current3:OR
4,65532,3,1,192,2024-02-07 17:02:08.042,2024-02-07 17:02:08.042,4,Device1.ServoMonitor_Current3:OR
4,65533,3,1,192,2024-02-07 17:02:07.033,2024-02-07 17:02:07.033,4,Device1.ServoMonitor_Current3:OR
4,65532,3,1,192,2024-02-07 17:02:06.040,2024-02-07 17:02:06.040,4,Device1.ServoMonitor_Current3:OR
4,65533,3,1,192,2024-02-07 17:02:05.191,2024-02-07 17:02:05.191,4,Device1.ServoMonitor_Current3:OR
4,1,3,1,192,2024-02-07 17:02:04.031,2024-02-07 17:02:04.031,4,Device1.ServoMonitor_Current3:OR
4,65535,3,1,192,2024-02-07 17:02:02.042,2024-02-07 17:02:02.042,4,Device1.ServoMonitor_Current3:OR
4,1,3,1,192,2024-02-07 17:02:01.043,2024-02-07 17:02:01.043,4,Device1.ServoMonitor_Current3:OR
4,2,3,1,192,2024-02-07 17:01:57.067,2024-02-07 17:01:57.067,4,Device1.ServoMonitor_Current3:OR
4,65531,3,1,192,2024-02-07 17:01:56.042,2024-02-07 17:01:56.042,4,Device1.ServoMonitor_Current3:OR
4,65533,3,1,192,2024-02-07 17:01:54.046,2024-02-07 17:01:54.046,4,Device1.ServoMonitor_Current3:OR
4,65532,3,1,192,2024-02-07 17:01:53.036,2024-02-07 17:01:53.036,4,Device1.ServoMonitor_Current3:OR
4,65533,3,1,192,2024-02-07 17:01:52.046,2024-02-07 17:01:52.046,4,Device1.ServoMonitor_Current3:OR
4,65534,3,1,192,2024-02-07 17:01:51.032,2024-02-07 17:01:51.032,4,Device1.ServoMonitor_Current3:OR
4,65533,3,1,192,2024-02-07 17:01:50.047,2024-02-07 17:01:50.047,4,Device1.ServoMonitor_Current3:OR
4,1,3,1,192,2024-02-07 17:01:49.034,2024-02-07 17:01:49.034,4,Device1.ServoMonitor_Current3:OR
4,65532,3,1,192,2024-02-07 17:01:48.062,2024-02-07 17:01:48.062,4,Device1.ServoMonitor_Current3:OR
4,3,3,1,192,2024-02-07 17:01:47.034,2024-02-07 17:01:47.034,4,Device1.ServoMonitor_Current3:OR
4,1,3,1,192,2024-02-07 17:01:46.872,2024-02-07 17:01:46.872,4,Device1.ServoMonitor_Current3:OR
9,  88.973,8,1,24,2024-03-19 13:31:03.376,2024-03-19 13:31:32.967,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  88.973,8,1,192,2024-03-19 13:19:24.323,2024-03-19 13:19:24.323,9,Device1.ServoMonitor_CurrentPosition1:OR
9,,8,1,24,2024-03-19 13:16:43.902,2024-03-19 13:16:48.604,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -37.305,8,1,24,2024-02-07 17:19:33.994,2024-02-07 17:20:07.104,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -37.305,8,1,192,2024-02-07 17:19:29.181,2024-02-07 17:19:29.181,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -54.913,8,1,192,2024-02-07 17:19:28.181,2024-02-07 17:19:28.181,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -79.813,8,1,192,2024-02-07 17:19:27.182,2024-02-07 17:19:27.182,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -98.933,8,1,192,2024-02-07 17:19:26.182,2024-02-07 17:19:26.182,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -73.855,8,1,192,2024-02-07 17:19:25.182,2024-02-07 17:19:25.182,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -48.955,8,1,192,2024-02-07 17:19:24.198,2024-02-07 17:19:24.198,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -23.522,8,1,192,2024-02-07 17:19:23.182,2024-02-07 17:19:23.182,9,Device1.ServoMonitor_CurrentPosition1:OR
9,   1.023,8,1,192,2024-02-07 17:19:22.201,2024-02-07 17:19:22.201,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  26.634,8,1,192,2024-02-07 17:19:21.169,2024-02-07 17:19:21.169,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  51.534,8,1,192,2024-02-07 17:19:20.172,2024-02-07 17:19:20.172,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  76.790,8,1,192,2024-02-07 17:19:19.171,2024-02-07 17:19:19.171,9,Device1.ServoMonitor_CurrentPosition1:OR
9, 100.000,8,1,192,2024-02-07 17:19:18.171,2024-02-07 17:19:18.171,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  77.501,8,1,192,2024-02-07 17:19:17.186,2024-02-07 17:19:17.186,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  52.245,8,1,192,2024-02-07 17:19:16.189,2024-02-07 17:19:16.189,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  27.168,8,1,192,2024-02-07 17:19:15.190,2024-02-07 17:19:15.190,9,Device1.ServoMonitor_CurrentPosition1:OR
9,   1.912,8,1,192,2024-02-07 17:19:14.168,2024-02-07 17:19:14.168,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -22.632,8,1,192,2024-02-07 17:19:13.198,2024-02-07 17:19:13.198,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -47.532,8,1,192,2024-02-07 17:19:12.200,2024-02-07 17:19:12.200,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -72.788,8,1,192,2024-02-07 17:19:11.180,2024-02-07 17:19:11.180,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -97.510,8,1,192,2024-02-07 17:19:10.193,2024-02-07 17:19:10.193,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -80.703,8,1,192,2024-02-07 17:19:09.187,2024-02-07 17:19:09.187,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -55.803,8,1,192,2024-02-07 17:19:08.185,2024-02-07 17:19:08.185,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -30.547,8,1,192,2024-02-07 17:19:07.179,2024-02-07 17:19:07.179,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  -6.003,8,1,192,2024-02-07 17:19:06.193,2024-02-07 17:19:06.193,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  19.253,8,1,192,2024-02-07 17:19:05.186,2024-02-07 17:19:05.186,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  43.975,8,1,192,2024-02-07 17:19:04.188,2024-02-07 17:19:04.188,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  68.875,8,1,192,2024-02-07 17:19:03.205,2024-02-07 17:19:03.205,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  93.775,8,1,192,2024-02-07 17:19:02.207,2024-02-07 17:19:02.207,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  84.704,8,1,192,2024-02-07 17:19:01.208,2024-02-07 17:19:01.208,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  59.093,8,1,192,2024-02-07 17:19:00.185,2024-02-07 17:19:00.185,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  34.015,8,1,192,2024-02-07 17:18:59.171,2024-02-07 17:18:59.171,9,Device1.ServoMonitor_CurrentPosition1:OR
9,   9.115,8,1,192,2024-02-07 17:18:58.173,2024-02-07 17:18:58.173,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -16.141,8,1,192,2024-02-07 17:18:57.174,2024-02-07 17:18:57.174,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -41.040,8,1,192,2024-02-07 17:18:56.176,2024-02-07 17:18:56.176,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -65.940,8,1,192,2024-02-07 17:18:55.177,2024-02-07 17:18:55.177,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -91.018,8,1,192,2024-02-07 17:18:54.179,2024-02-07 17:18:54.179,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -87.550,8,1,192,2024-02-07 17:18:53.177,2024-02-07 17:18:53.177,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -63.006,8,1,192,2024-02-07 17:18:52.192,2024-02-07 17:18:52.192,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -37.572,8,1,192,2024-02-07 17:18:51.177,2024-02-07 17:18:51.177,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -12.850,8,1,192,2024-02-07 17:18:50.194,2024-02-07 17:18:50.194,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  12.228,8,1,192,2024-02-07 17:18:49.180,2024-02-07 17:18:49.180,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  37.128,8,1,192,2024-02-07 17:18:48.181,2024-02-07 17:18:48.181,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  62.028,8,1,192,2024-02-07 17:18:47.199,2024-02-07 17:18:47.199,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  86.750,8,1,192,2024-02-07 17:18:46.199,2024-02-07 17:18:46.199,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  91.908,8,1,192,2024-02-07 17:18:45.201,2024-02-07 17:18:45.201,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  66.474,8,1,192,2024-02-07 17:18:44.187,2024-02-07 17:18:44.187,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  41.574,8,1,192,2024-02-07 17:18:43.200,2024-02-07 17:18:43.200,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  16.318,8,1,192,2024-02-07 17:18:42.182,2024-02-07 17:18:42.182,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  -8.226,8,1,192,2024-02-07 17:18:41.211,2024-02-07 17:18:41.211,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -33.304,8,1,192,2024-02-07 17:18:40.207,2024-02-07 17:18:40.207,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -58.559,8,1,192,2024-02-07 17:18:39.188,2024-02-07 17:18:39.188,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -83.637,8,1,192,2024-02-07 17:18:38.194,2024-02-07 17:18:38.194,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -94.931,8,1,192,2024-02-07 17:18:37.180,2024-02-07 17:18:37.180,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -69.853,8,1,192,2024-02-07 17:18:36.177,2024-02-07 17:18:36.177,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -44.775,8,1,192,2024-02-07 17:18:35.189,2024-02-07 17:18:35.189,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -20.409,8,1,192,2024-02-07 17:18:34.200,2024-02-07 17:18:34.200,9,Device1.ServoMonitor_CurrentPosition1:OR
9,   5.202,8,1,192,2024-02-07 17:18:33.181,2024-02-07 17:18:33.181,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  30.280,8,1,192,2024-02-07 17:18:32.177,2024-02-07 17:18:32.177,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  55.180,8,1,192,2024-02-07 17:18:31.189,2024-02-07 17:18:31.189,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  79.724,8,1,192,2024-02-07 17:18:30.200,2024-02-07 17:18:30.200,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  98.577,8,1,192,2024-02-07 17:18:29.196,2024-02-07 17:18:29.196,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  73.677,8,1,192,2024-02-07 17:18:28.191,2024-02-07 17:18:28.191,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  48.422,8,1,192,2024-02-07 17:18:27.187,2024-02-07 17:18:27.187,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  23.699,8,1,192,2024-02-07 17:18:26.200,2024-02-07 17:18:26.200,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  -1.201,8,1,192,2024-02-07 17:18:25.197,2024-02-07 17:18:25.197,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -26.634,8,1,192,2024-02-07 17:18:24.193,2024-02-07 17:18:24.193,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -51.534,8,1,192,2024-02-07 17:18:23.188,2024-02-07 17:18:23.188,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -76.434,8,1,192,2024-02-07 17:18:22.199,2024-02-07 17:18:22.199,9,Device1.ServoMonitor_CurrentPosition1:OR
9,-100.000,8,1,192,2024-02-07 17:18:21.180,2024-02-07 17:18:21.180,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -76.879,8,1,192,2024-02-07 17:18:20.180,2024-02-07 17:18:20.180,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -51.979,8,1,192,2024-02-07 17:18:19.181,2024-02-07 17:18:19.181,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -27.079,8,1,192,2024-02-07 17:18:18.194,2024-02-07 17:18:18.194,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  -2.001,8,1,192,2024-02-07 17:18:17.191,2024-02-07 17:18:17.191,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  22.899,8,1,192,2024-02-07 17:18:16.187,2024-02-07 17:18:16.187,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  47.621,8,1,192,2024-02-07 17:18:15.200,2024-02-07 17:18:15.200,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  72.699,8,1,192,2024-02-07 17:18:14.198,2024-02-07 17:18:14.198,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  97.955,8,1,192,2024-02-07 17:18:13.195,2024-02-07 17:18:13.195,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  80.525,8,1,192,2024-02-07 17:18:12.181,2024-02-07 17:18:12.181,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  55.803,8,1,192,2024-02-07 17:18:11.198,2024-02-07 17:18:11.198,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  30.725,8,1,192,2024-02-07 17:18:10.199,2024-02-07 17:18:10.199,9,Device1.ServoMonitor_CurrentPosition1:OR
9,   5.647,8,1,192,2024-02-07 17:18:09.186,2024-02-07 17:18:09.186,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -19.253,8,1,192,2024-02-07 17:18:08.203,2024-02-07 17:18:08.203,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -44.331,8,1,192,2024-02-07 17:18:07.204,2024-02-07 17:18:07.204,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -69.586,8,1,192,2024-02-07 17:18:06.190,2024-02-07 17:18:06.190,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -94.486,8,1,192,2024-02-07 17:18:05.190,2024-02-07 17:18:05.190,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -83.904,8,1,192,2024-02-07 17:18:04.176,2024-02-07 17:18:04.176,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -59.182,8,1,192,2024-02-07 17:18:03.193,2024-02-07 17:18:03.193,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -34.104,8,1,192,2024-02-07 17:18:02.195,2024-02-07 17:18:02.195,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  -9.026,8,1,192,2024-02-07 17:18:01.196,2024-02-07 17:18:01.196,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  16.052,8,1,192,2024-02-07 17:18:00.182,2024-02-07 17:18:00.182,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  40.596,8,1,192,2024-02-07 17:17:59.199,2024-02-07 17:17:59.199,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  66.385,8,1,192,2024-02-07 17:17:58.169,2024-02-07 17:17:58.169,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  90.751,8,1,192,2024-02-07 17:17:57.202,2024-02-07 17:17:57.202,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  87.906,8,1,192,2024-02-07 17:17:56.201,2024-02-07 17:17:56.201,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  62.472,8,1,192,2024-02-07 17:17:55.187,2024-02-07 17:17:55.187,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  37.572,8,1,192,2024-02-07 17:17:54.184,2024-02-07 17:17:54.184,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  12.317,8,1,192,2024-02-07 17:17:53.180,2024-02-07 17:17:53.180,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -12.939,8,1,192,2024-02-07 17:17:52.177,2024-02-07 17:17:52.177,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -38.017,8,1,192,2024-02-07 17:17:51.175,2024-02-07 17:17:51.175,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -62.739,8,1,192,2024-02-07 17:17:50.188,2024-02-07 17:17:50.188,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -87.461,8,1,192,2024-02-07 17:17:49.200,2024-02-07 17:17:49.200,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -91.107,8,1,192,2024-02-07 17:17:48.180,2024-02-07 17:17:48.180,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -66.029,8,1,192,2024-02-07 17:17:47.192,2024-02-07 17:17:47.192,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -40.952,8,1,192,2024-02-07 17:17:46.187,2024-02-07 17:17:46.187,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -16.052,8,1,192,2024-02-07 17:17:45.183,2024-02-07 17:17:45.183,9,Device1.ServoMonitor_CurrentPosition1:OR
9,   8.848,8,1,192,2024-02-07 17:17:44.193,2024-02-07 17:17:44.193,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  34.104,8,1,192,2024-02-07 17:17:43.174,2024-02-07 17:17:43.174,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  58.826,8,1,192,2024-02-07 17:17:42.202,2024-02-07 17:17:42.202,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  83.904,8,1,192,2024-02-07 17:17:41.183,2024-02-07 17:17:41.183,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  94.398,8,1,192,2024-02-07 17:17:40.178,2024-02-07 17:17:40.178,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  69.498,8,1,192,2024-02-07 17:17:39.188,2024-02-07 17:17:39.188,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  44.242,8,1,192,2024-02-07 17:17:38.180,2024-02-07 17:17:38.180,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  19.520,8,1,192,2024-02-07 17:17:37.181,2024-02-07 17:17:37.181,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  -5.558,8,1,192,2024-02-07 17:17:36.193,2024-02-07 17:17:36.193,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -30.458,8,1,192,2024-02-07 17:17:35.189,2024-02-07 17:17:35.189,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -55.180,8,1,192,2024-02-07 17:17:34.201,2024-02-07 17:17:34.201,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -80.614,8,1,192,2024-02-07 17:17:33.181,2024-02-07 17:17:33.181,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -98.133,8,1,192,2024-02-07 17:17:32.192,2024-02-07 17:17:32.192,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -73.055,8,1,192,2024-02-07 17:17:31.188,2024-02-07 17:17:31.188,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -48.333,8,1,192,2024-02-07 17:17:30.200,2024-02-07 17:17:30.200,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -23.077,8,1,192,2024-02-07 17:17:29.195,2024-02-07 17:17:29.195,9,Device1.ServoMonitor_CurrentPosition1:OR
9,   2.001,8,1,192,2024-02-07 17:17:28.191,2024-02-07 17:17:28.191,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  27.079,8,1,192,2024-02-07 17:17:27.187,2024-02-07 17:17:27.187,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  51.979,8,1,192,2024-02-07 17:17:26.183,2024-02-07 17:17:26.183,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  77.056,8,1,192,2024-02-07 17:17:25.181,2024-02-07 17:17:25.181,9,Device1.ServoMonitor_CurrentPosition1:OR
9, 100.000,8,1,192,2024-02-07 17:17:24.173,2024-02-07 17:17:24.173,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  76.345,8,1,192,2024-02-07 17:17:23.184,2024-02-07 17:17:23.184,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  51.267,8,1,192,2024-02-07 17:17:22.182,2024-02-07 17:17:22.182,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  26.367,8,1,192,2024-02-07 17:17:21.183,2024-02-07 17:17:21.183,9,Device1.ServoMonitor_CurrentPosition1:OR
9,   1.823,8,1,192,2024-02-07 17:17:20.200,2024-02-07 17:17:20.200,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -23.255,8,1,192,2024-02-07 17:17:19.198,2024-02-07 17:17:19.198,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -48.333,8,1,192,2024-02-07 17:17:18.199,2024-02-07 17:17:18.199,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -73.410,8,1,192,2024-02-07 17:17:17.185,2024-02-07 17:17:17.185,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -98.310,8,1,192,2024-02-07 17:17:16.201,2024-02-07 17:17:16.201,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -79.546,8,1,192,2024-02-07 17:17:15.172,2024-02-07 17:17:15.172,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -55.358,8,1,192,2024-02-07 17:17:14.204,2024-02-07 17:17:14.204,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -30.280,8,1,192,2024-02-07 17:17:13.190,2024-02-07 17:17:13.190,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  -5.024,8,1,192,2024-02-07 17:17:12.176,2024-02-07 17:17:12.176,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  19.875,8,1,192,2024-02-07 17:17:11.194,2024-02-07 17:17:11.194,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  44.420,8,1,192,2024-02-07 17:17:10.211,2024-02-07 17:17:10.211,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  69.675,8,1,192,2024-02-07 17:17:09.197,2024-02-07 17:17:09.197,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  94.931,8,1,192,2024-02-07 17:17:08.183,2024-02-07 17:17:08.183,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  84.260,8,1,192,2024-02-07 17:17:07.215,2024-02-07 17:17:07.215,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  59.004,8,1,192,2024-02-07 17:17:06.201,2024-02-07 17:17:06.201,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  33.926,8,1,192,2024-02-07 17:17:05.202,2024-02-07 17:17:05.202,9,Device1.ServoMonitor_CurrentPosition1:OR
9,   8.671,8,1,192,2024-02-07 17:17:04.188,2024-02-07 17:17:04.188,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -16.229,8,1,192,2024-02-07 17:17:03.205,2024-02-07 17:17:03.205,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -41.129,8,1,192,2024-02-07 17:17:02.198,2024-02-07 17:17:02.198,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -65.851,8,1,192,2024-02-07 17:17:01.215,2024-02-07 17:17:01.215,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -91.641,8,1,192,2024-02-07 17:17:00.185,2024-02-07 17:17:00.185,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -87.639,8,1,192,2024-02-07 17:16:59.202,2024-02-07 17:16:59.202,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -62.205,8,1,192,2024-02-07 17:16:58.188,2024-02-07 17:16:58.188,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -37.305,8,1,192,2024-02-07 17:16:57.190,2024-02-07 17:16:57.190,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -12.228,8,1,192,2024-02-07 17:16:56.191,2024-02-07 17:16:56.191,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  12.850,8,1,192,2024-02-07 17:16:55.193,2024-02-07 17:16:55.193,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  38.106,8,1,192,2024-02-07 17:16:54.179,2024-02-07 17:16:54.179,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  63.184,8,1,192,2024-02-07 17:16:53.181,2024-02-07 17:16:53.181,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  87.728,8,1,192,2024-02-07 17:16:52.198,2024-02-07 17:16:52.198,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  90.396,8,1,192,2024-02-07 17:16:51.183,2024-02-07 17:16:51.183,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  65.674,8,1,192,2024-02-07 17:16:50.185,2024-02-07 17:16:50.185,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  40.596,8,1,192,2024-02-07 17:16:49.186,2024-02-07 17:16:49.186,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  15.340,8,1,192,2024-02-07 17:16:48.171,2024-02-07 17:16:48.171,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  -9.916,8,1,192,2024-02-07 17:16:47.173,2024-02-07 17:16:47.173,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -34.460,8,1,192,2024-02-07 17:16:46.190,2024-02-07 17:16:46.190,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -59.182,8,1,192,2024-02-07 17:16:45.192,2024-02-07 17:16:45.192,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -84.260,8,1,192,2024-02-07 17:16:44.193,2024-02-07 17:16:44.193,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -94.309,8,1,192,2024-02-07 17:16:43.194,2024-02-07 17:16:43.194,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -69.586,8,1,192,2024-02-07 17:16:42.196,2024-02-07 17:16:42.196,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -44.153,8,1,192,2024-02-07 17:16:41.182,2024-02-07 17:16:41.182,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -19.253,8,1,192,2024-02-07 17:16:40.198,2024-02-07 17:16:40.198,9,Device1.ServoMonitor_CurrentPosition1:OR
9,   5.825,8,1,192,2024-02-07 17:16:39.184,2024-02-07 17:16:39.184,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  30.725,8,1,192,2024-02-07 17:16:38.189,2024-02-07 17:16:38.189,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  55.803,8,1,192,2024-02-07 17:16:37.187,2024-02-07 17:16:37.187,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  80.703,8,1,192,2024-02-07 17:16:36.188,2024-02-07 17:16:36.188,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  97.955,8,1,192,2024-02-07 17:16:35.206,2024-02-07 17:16:35.206,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  72.521,8,1,192,2024-02-07 17:16:34.176,2024-02-07 17:16:34.176,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  47.621,8,1,192,2024-02-07 17:16:33.178,2024-02-07 17:16:33.178,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  22.721,8,1,192,2024-02-07 17:16:32.195,2024-02-07 17:16:32.195,9,Device1.ServoMonitor_CurrentPosition1:OR
9,  -2.357,8,1,192,2024-02-07 17:16:31.196,2024-02-07 17:16:31.196,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -27.257,8,1,192,2024-02-07 17:16:30.198,2024-02-07 17:16:30.198,9,Device1.ServoMonitor_CurrentPosition1:OR
9, -52.157,8,1,192,2024-02-07 17:16:29.200,2024-02-07 17:16:29.200,9,Device1.ServoMonitor_CurrentPosition1:OR
